CNPJ,CPF
55841356143005,25394976298
96252915496527,45368090890
29985749885620,65582572968
68773749662947,88060150099
80509909102767,62163894268
79188359316833,63783009907
82561615894649,68418850073
12889672508035,55529049061
54815793842573,31413946895
29985749885620,59829492751
83278808046270,70736757078
95386174431158,21489576742
98350280848017,97952308734
46097289636674,55818382847
10583135150296,19965736716
68312882938921,20685403371
82561615894649,93288982085
92522664749144,38298769793
62749743857167,19803431410
21656594657176,76050670958
94823868628552,63666027365
64411873825172,11399686187
69595295206961,14955590229
55841356143005,54282978356
61303513933329,16430372110
55841356143005,43838509573
78376027409410,93576468888
96758550393062,15837451958
95660750107841,62550719978
82165497775159,89661723160
34309540217627,65414640219
69595295206961,36631875524
96446561698593,61119799853
29394446117338,42483164448
82561615894649,30084166871
54815793842573,71923949411
56114895756964,42210194191
77948010861427,82265491238
80197117608063,30017892266
72940236893833,46783361892
21656594657176,87961964555
92472164654253,57587536630
39003021370379,80205507810
24366148453943,31203936921
19340753971102,25548495449
95660750107841,88241582132
97990733908995,54139086607
82851329951625,12593886482
19340753971102,72010317531
12889672508035,91194324942
52353336284687,17579574566
45295288702545,17303172480
97811619447236,97708743834
29394446117338,55958695256
37698948044599,17213326100
80197117608063,96783101290
62749743857167,79946852468
37698948044599,38901626719
38045647514401,15779861496
52353336284687,92231149771
32146474794536,54469112416
41418339362464,22354172417
33627455438980,89795528917
75879460602581,38315400623
96446561698593,17182008949
33348500404737,97088864174
59191751694955,60774280198
94823868628552,54688638324
54815793842573,68173494334
59191751694955,42186648480
61921603224803,95455382103
59108194804780,32927690053
82874747428016,42816298915
96758550393062,15828478634
32146474794536,15729958128
72940236893833,91271521499
85833961954628,51148291567
31161948922058,89552219215
31032450253537,87579390731
91166863731899,67147496913
82874747428016,55560851175
82874747428016,99287048472
97990733908995,38315844886
68773749662947,66320248317
79188359316833,49565592355
80509909102767,83580439073
37807480399323,85527195349
80294934452936,68734172809
36551947019119,89495373372
35810129552383,89968298116
91166863731899,85863299530
47826093703467,99344756683
55841356143005,58932131033
72465950607081,46033555492
38045647514401,12546329749
36551947019119,90140595538
40118078390691,46061924451
39003021370379,17149093245
32146474794536,37876592729
29985749885620,40010202015
79188359316833,96518586253
36165256900022,51128163311
82561615894649,65832262382
35810129552383,18690790858
27745130881963,87694149727
83278808046270,58858890535
85833961954628,93899172199
14449365346203,36009094734
75879460602581,74676548288
36165256900022,51405715388
75879460602581,42128980620
19340753971102,13998579595
14449365346203,19137343713
95660750107841,76900560485
49341182316212,49204264548
25776742292783,89181474165
92522664749144,79222329262
96446561698593,51875179066
72940236893833,73126182102
25513712398394,72559820419
45295288702545,62821758150
19340753971102,53273845069
33348500404737,45242950891
94466310402991,84776266130
36551947019119,58797819553
92472164654253,23882201040
82484311618001,77756757688
39280180505111,72243282557
53902059683323,89608878507
59108194804780,90382214389
80294934452936,63040035623
14449365346203,88832953180
79188359316833,80990994523
59191751694955,34823710799
93922386015918,52227055421
80509909102767,39607898903
82484311618001,52791949953
79522914976349,48552429430
80197117608063,32179287554
92522664749144,99881205383
31161948922058,96881355877
72465950607081,45614907747
32146474794536,88603669930
40118078390691,15498256999
33348500404737,85367237816
65584843227507,20477908324
93922386015918,22471865656
75879460602581,64993816612
47826093703467,53355748476
39280180505111,11980893537
34309540217627,49511089693
96252915496527,66847602079
37807480399323,56112873897
62749743857167,12471215610
97811619447236,66486833868
56114895756964,59972768570
33627455438980,71762753366
25513712398394,53172654404
80509909102767,47679756618
61303513933329,12032117020
25513712398394,43177179036
62668877819131,92789152902
72940236893833,38418540340
35810129552383,94282673281
93922386015918,63637249184
59641810724473,48078974432
47826093703467,88172342280
36551947019119,32475597955
14449365346203,86526820444
39003021370379,58507953983
82622589316584,36395451871
45295288702545,74988589318
85443217227750,78929452846
59641810724473,80816605078
68312882938921,13195881871
68312882938921,18029164353
65584843227507,68061762266
65584843227507,45176210585
93922386015918,25206424076
82011566347608,74180404791
98350280848017,63934440492
83278808046270,39716395732
24366148453943,68170987389
77948010861427,73213111612
96446561698593,54691239156
35810129552383,67869726763
45295288702545,52991739943
68773749662947,29586103097
46097289636674,88951588880
27745130881963,21813806846
54815793842573,70238406207
61303513933329,38053593349
35810129552383,80468828159
33627455438980,12716595740
45295288702545,21314073160
47826093703467,32466823037
68312882938921,20776068132
38045647514401,93266667994
40118078390691,61392697028
62749743857167,77247805992
37807480399323,72971223919
77363555522414,55878536015
95386174431158,68062117183
41917072548596,16917389812
19340753971102,37993150795
33627455438980,86400103051
54815793842573,15044124483
91166863731899,57732606192
95386174431158,59649518053
84419120657576,14326440660
24213037007828,50306555069
17930212248350,29252956199
14449365346203,13342872535
36551947019119,51488454060
25776742292783,89464550390
94466310402991,53310646479
80993060686527,52591845962
14449365346203,63726612204
92472164654253,26039329870
20077990191341,62691553799
54815793842573,66420230619
94312606099957,75786223017
68773749662947,21971567548
92472164654253,11232424788
64411873825172,56777634299
82484311618001,33531699191
97811619447236,85857930443
61921603224803,85908190230
31032450253537,48379541650
79188359316833,64575880489
97990733908995,65039384875
31032450253537,43429104991
34309540217627,38090416903
68312882938921,21637688795
33348500404737,84168149197
80509909102767,40234516959
19340753971102,82503353855
64411873825172,38067643459
29394446117338,73719528318
25776742292783,48618380678
27745130881963,24059920329
25513712398394,21622659116
10583135150296,92127690619
98350280848017,17890619262
94466310402991,30729443348
97811619447236,57185160873
94312606099957,49035604432
37698948044599,23862033924
77948010861427,81803682554
32146474794536,35559816379
82561615894649,83514518353
36551947019119,34997065176
49341182316212,58480888939
95386174431158,36679338300
94312606099957,48169441827
53902059683323,49976397731
74549080594929,93818356879
74549080594929,48112510143
79188359316833,27558524548
29985749885620,74792870799
82561615894649,70958226307
94466310402991,34370156341
92472164654253,68006433637
77948010861427,38697309861
82874747428016,39385279477
61921603224803,69791452575
47826093703467,87655523671
38045647514401,49953341486
12889672508035,83306714203
96446561698593,65955931872
20077990191341,83436918493
59641810724473,49760726821
95386174431158,42298646938
14449365346203,64033775675
33348500404737,92691772591
92472164654253,85442197919
54815793842573,89840548004
32146474794536,51097249108
82165497775159,74412627292
80993060686527,79011394382
37698948044599,64654866614
94466310402991,55975579819
68773749662947,97749980928
29394446117338,82384798346
80993060686527,47823565470
32146474794536,47615084022
29985749885620,95465362901
29985749885620,64404862223
31032450253537,67190561446
82561615894649,52212512771
61921603224803,53387358285
41418339362464,44863024880
49341182316212,47653608153
49341182316212,54776565205
92472164654253,58748902662
79188359316833,65371550391
58380936692239,84000222504
64411873825172,31542712876
72940236893833,68120841352
94823868628552,51325295805
24213037007828,23197836991
52353336284687,39798269210
24366148453943,74407550490
95660750107841,29844872888
82874747428016,54511541339
82484311618001,89933711767
82874747428016,47146997215
93922386015918,86683886856
37698948044599,22012546406
94466310402991,85741695989
33627455438980,49206014003
53902059683323,13129515402
25776742292783,69664967116
77948010861427,41044862262
39280180505111,44448834920
69595295206961,20854104005
82165497775159,77025374792
98350280848017,67131762956
12889672508035,33455826415
96758550393062,75808130842
80294934452936,73931635624
92522664749144,82113327982
72940236893833,32981499764
41418339362464,31950976941
37698948044599,82113418318
59191751694955,14396950980
72465950607081,43337700407
82165497775159,67574510589
38045647514401,98981853856
18281739518582,67921479266
92472164654253,66119525652
34309540217627,97332060604
82874747428016,58843170800
95386174431158,18800962982
10583135150296,41964832961
68773749662947,31177102332
80509909102767,17784735026
