CPF,ID,papel
37501338427,508,banqueiro
53316711655,421,banqueiro
10362049499,243,banqueiro
24954239256,11544,lenhador
26733072326,1433,mocinha
11619301216,557,figurante
21262524203,167,figurante
61895775011,2114,figurante
79990358047,70,mochinho
44179381388,1647,mocinha
29669637520,693,figurante
72578452132,9532,mocinha
77093317949,2675,lenhador
10756913622,1429,mocinha
83184587746,10559,mocinha
27752009941,310,lenhador
62117515631,1647,lenhador
56351678280,508,banqueiro
27863471922,2841,figurante
12768500408,129,heroi
45038091570,10590,ladrao
85481235147,1809,mochinho
88757404020,652,banqueiro
81167935025,1809,heroi
44181426794,70,figurante
26087679757,310,ladrao
80373697673,2841,lenhador
17402940457,9373,lenhador
35279689212,9506,lenhador
52224703564,8920,heroi
48505347522,557,mochinho
20408155512,693,lenhador
52693425040,243,figurante
33984788936,322,mochinho
48171119461,22,banqueiro
15008015312,955,banqueiro
25194835181,1647,banqueiro
69898169619,1574,lenhador
87607743344,786,heroi
29042967911,9741,figurante
25989499750,12658,mocinha
53695597479,1809,lenhador
17620627077,120,heroi
74138700681,9833,assassino
92834227494,10867,assassino
43074035216,9476,mochinho
81387615906,1538,mochinho
41056425120,4247,lenhador
62461050420,634,banqueiro
93351592496,9506,figurante
26969700392,4247,assassino
98750997659,9476,mocinha
26283492374,12658,heroi
72605538619,2114,mocinha
92571967213,121,assassino
56987686783,9833,figurante
83224035275,11635,assassino
12387594590,8920,ladrao
55352707760,553,lenhador
48494081552,768,lenhador
91546236866,2841,figurante
52056520386,1433,mocinha
44500207298,12658,mochinho
21776524070,2841,heroi
27356400273,421,assassino
17675394101,4247,lenhador
55535310367,1429,figurante
47902452587,310,figurante
78314130232,14128,mocinha
11500726178,176,banqueiro
70357238097,768,mocinha
78504114985,1647,ladrao
15388556416,12211,mocinha
59234147506,9741,lenhador
21640717811,14462,assassino
90633200041,310,ladrao
83681802929,11544,assassino
48773458322,10867,mocinha
51601418587,14462,banqueiro
92800541001,22,heroi
62122691673,129,mocinha
22409523775,8920,banqueiro
61395132411,11635,ladrao
93232393686,12211,figurante
45542530171,10590,banqueiro
29086873215,869,mochinho
28617603460,77,figurante
95449140551,10867,heroi
65174564903,557,assassino
59802476103,11081,lenhador
69564530359,11544,lenhador
39698216116,10590,ladrao
53950202918,120,figurante
21904335136,4247,assassino
46722592507,616,banqueiro
63326876462,12658,heroi
62026009468,9016,assassino
72051436567,176,heroi
59234648946,652,banqueiro
41375573542,8920,mochinho
84528173110,161,banqueiro
62858294794,302,lenhador
52942731682,9476,assassino
19414500303,557,banqueiro
23702364750,10867,mochinho
37215689033,11635,ladrao
96147195340,616,mochinho
46640711134,1429,ladrao
39097436337,508,banqueiro
22406841624,1999,mocinha
63603129944,322,ladrao
58632495289,12658,ladrao
12185353533,302,mochinho
93465038753,70,mocinha
14338718743,9532,mocinha
93587616870,652,figurante
68951756464,10867,ladrao
27383476021,670,lenhador
43117704076,11081,mochinho
56090282835,70,lenhador
65896687087,10559,ladrao
32643521839,129,heroi
61741848128,10567,heroi
38900741435,508,ladrao
57232425250,243,figurante
17342441650,955,mochinho
70279821913,8920,assassino
76470065965,10559,banqueiro
44357224230,98,mochinho
49476102433,955,heroi
93988174466,13654,banqueiro
32814442718,322,ladrao
19379028357,10647,heroi
67441166020,693,lenhador
37517909412,1824,mochinho
16693514261,2067,mocinha
87917125282,10647,mocinha
57869068036,9506,ladrao
54702814959,122,mochinho
61400339414,10867,heroi
39502175158,167,heroi
64257007445,2675,lenhador
23795176646,2575,assassino
43775249361,9016,banqueiro
10309721972,4614,mocinha
85863106667,13654,lenhador
36592100350,10867,heroi
77313742480,508,ladrao
79192113975,12211,ladrao
78760900311,22,mocinha
62890126539,12211,assassino
51690630694,818,banqueiro
26858640941,425,ladrao
55046748076,652,banqueiro
39219045760,421,assassino
11614658087,120,mochinho
22507838421,9016,banqueiro
33558008172,14128,mochinho
57649677064,77,banqueiro
45175199379,176,lenhador
64023924787,869,assassino
85564291938,322,figurante
87520774292,10867,lenhador
36220302817,652,mocinha
98122986910,24,lenhador
60915157827,9532,mocinha
20127551322,768,ladrao
53269448338,122,figurante
82378275890,508,mocinha
16932148341,243,banqueiro
85248568913,1809,heroi
20786563675,2048,heroi
18395036817,120,figurante
83643309406,98,lenhador
47953665459,4614,mocinha
72217479072,122,lenhador
33024800597,2114,ladrao
12219604558,1429,banqueiro
81448445630,9506,heroi
27905499330,17774,ladrao
88614908556,243,figurante
47898901829,10625,heroi
30393310897,24,figurante
23838170647,19457,ladrao
85340414187,2841,heroi
84864482686,616,assassino
57125006556,2841,ladrao
95312371520,616,lenhador
71037619811,4247,heroi
49118991304,12211,banqueiro
29406798132,557,mochinho
91605724415,4247,assassino
59369155553,14462,heroi
15349923640,9373,mocinha
24261969149,10625,heroi
50827551285,121,mocinha
65487795290,672,mochinho
21577867135,10559,heroi
57915985232,768,assassino
32039662689,9833,mochinho
28343291984,176,banqueiro
59442294192,616,assassino
11846291904,6466,banqueiro
93157943942,10567,lenhador
17109117579,616,heroi
64141236577,818,heroi
56439159553,2059,lenhador
90216506490,1921,mocinha
27605676326,2048,mocinha
67314689827,1921,ladrao
73050224518,508,mocinha
68125078784,1538,assassino
34045272786,1809,ladrao
84750849629,1433,assassino
33835483546,1900,banqueiro
63704523152,120,mochinho
63248677219,10559,figurante
60087600179,161,mochinho
17085842602,11635,assassino
72442739483,122,mocinha
64068889955,13654,banqueiro
60249686267,670,assassino
12611916878,176,ladrao
78509716152,9741,heroi
61313225169,65,lenhador
30589876021,634,mocinha
40753560045,1999,mochinho
57354133861,176,lenhador
69774061416,10590,banqueiro
30027294406,2048,figurante
25286849208,302,ladrao
88286480511,11635,figurante
14106186660,1999,mocinha
67073346822,322,assassino
93621961809,65,mocinha
75382641508,122,heroi
58640116164,672,banqueiro
70881740620,10867,heroi
85768968424,9741,mochinho
95682071825,10625,banqueiro
20392094013,176,heroi
59762531702,1647,lenhador
66274301107,1429,mocinha
22218281882,9532,heroi
51557633493,302,lenhador
36677795416,70,ladrao
84164029463,9506,heroi
54315919905,14462,ladrao
62911940837,1809,mocinha
41372884599,121,ladrao
27378747892,1574,heroi
60241953910,2059,figurante
62774828160,120,assassino
64348345199,98,figurante
31243689864,652,banqueiro
36251000627,693,lenhador
94434586467,243,figurante
55168331440,670,assassino
69322195170,557,heroi
31777709951,167,assassino
90262271836,167,ladrao
78064607896,77,assassino
40565263420,9506,heroi
52107430097,869,heroi
14581720479,425,ladrao
51614543192,129,figurante
64671690336,24,banqueiro
81023825829,1921,mochinho
99821663755,2059,ladrao
38177576545,122,figurante
92290828134,1538,mochinho
19898454051,6466,lenhador
98013292633,11081,banqueiro
64845824187,10625,mochinho
76704557472,955,lenhador
18974295094,9833,figurante
40276056399,1921,ladrao
52308418480,10590,mocinha
54576458106,1824,mocinha
46832582336,9016,mochinho
83500541991,2059,lenhador
71199778062,508,assassino
71225889885,1429,mochinho
57765818291,13654,mochinho
28362889722,10867,figurante
45318526724,167,assassino
80170321034,9373,banqueiro
20536447129,120,banqueiro
75764895601,2048,ladrao
83715189852,70,mochinho
42827164116,13654,lenhador
34384112617,869,mocinha
19874995601,9741,banqueiro
39950983290,19457,assassino
97748012355,1574,lenhador
83059074815,4614,mochinho
24979665856,553,heroi
60162700463,9506,figurante
39365170974,10590,figurante
23667164219,652,figurante
92264770463,70,assassino
83368267271,1433,ladrao
48723038616,2575,ladrao
28623180141,818,mocinha
60628383852,9741,mocinha
24843280220,9833,figurante
45250629462,672,assassino
51487844018,671,banqueiro
54525764901,10867,banqueiro
86996566893,161,figurante
28884387172,10567,banqueiro
81985748360,24,figurante
45410849216,4247,figurante
29081280803,1647,figurante
11994601298,2059,heroi
37477044373,869,banqueiro
32921975423,693,mochinho
35585179765,1429,figurante
88318684651,8920,banqueiro
34499253866,508,heroi
78469440035,11544,mochinho
75266389312,122,mocinha
63944993978,2575,lenhador
26461787141,1809,lenhador
37086611775,1824,mochinho
93182052127,1999,heroi
29902530968,1429,mocinha
21680081410,11544,ladrao
32080467907,6466,figurante
21680655384,10867,figurante
89272889363,310,ladrao
64969203127,9506,mocinha
52700293282,9741,lenhador
41870845061,161,figurante
56637926036,672,figurante
68795831971,10647,mochinho
82990752005,10867,mocinha
99381997654,2841,heroi
84471242030,120,ladrao
59151418855,65,figurante
61571114401,557,ladrao
58344157677,10992,mocinha
97048455121,1809,banqueiro
78175978543,10590,lenhador
94827057894,19457,assassino
90385253221,161,mocinha
40032616435,818,mocinha
69952625314,786,heroi
28229247746,2575,mochinho
70065576918,65,mocinha
35297711774,77,mochinho
23124701894,8920,mochinho
37062987975,12658,mochinho
92101512494,1647,mocinha
39771339475,4247,banqueiro
31712501362,243,figurante
95317718038,17774,mocinha
38857840121,508,mocinha
57247217015,6466,lenhador
65254208765,129,banqueiro
86595670776,768,assassino
39341338550,768,ladrao
78054660242,167,mocinha
64139925037,786,banqueiro
20317274879,1647,heroi
70912700923,322,mocinha
48884064732,243,ladrao
24443515197,1900,assassino
53870449358,10992,figurante
12364869731,122,lenhador
19930314706,310,assassino
97986398523,616,figurante
72811374449,616,banqueiro
51420721798,10867,banqueiro
86194759284,1824,mochinho
31325805133,652,lenhador
65049451814,176,ladrao
72789797236,13654,figurante
91526555651,9373,figurante
73431023337,98,figurante
92591958158,955,banqueiro
78332889691,98,heroi
89991119689,1574,heroi
26331866117,1900,banqueiro
56460607756,13654,figurante
36197497813,1647,mocinha
39489680098,11635,mochinho
55607449437,2841,ladrao
17220511713,634,assassino
51845484653,4614,assassino
89669898924,98,figurante
32829516338,421,heroi
39004216593,10867,mochinho
76341143150,122,mochinho
22429349928,24,assassino
51995841263,161,figurante
52984004369,2059,ladrao
43314143194,9532,lenhador
11212504651,310,heroi
65990434279,553,heroi
26884101523,1538,heroi
57080712422,1574,figurante
22737112320,121,heroi
88165726847,1809,ladrao
16497788955,11635,banqueiro
99203309945,616,mochinho
15667726089,176,lenhador
79052505420,553,figurante
37118557052,24,ladrao
28972479179,10867,figurante
94790605601,120,banqueiro
78164876466,11544,mocinha
81719728317,557,heroi
36694002710,17774,banqueiro
57085632434,121,heroi
75570561667,9506,banqueiro
63902348582,10590,figurante
36597075324,11544,banqueiro
51815212606,17774,mocinha
84088660767,10559,mochinho
46032975393,24,mocinha
64198380179,13654,mocinha
34924201893,1433,mocinha
45601093706,4247,mocinha
37459272715,11081,mochinho
41199686256,10867,mocinha
77105072520,161,assassino
64105842989,4614,assassino
28742289467,1538,mochinho
74799502360,176,ladrao
25337590196,120,figurante
97831908980,9016,banqueiro
52283936634,1429,figurante
38208213969,167,mocinha
26354308244,17774,heroi
80141258472,167,assassino
17132292154,12211,banqueiro
34301203073,10992,assassino
73630290246,670,heroi
84801874706,671,mochinho
35096651078,9532,figurante
71534581476,10867,mochinho
74153127444,670,lenhador
14286101682,8920,assassino
85521555799,2048,assassino
50291262331,12211,figurante
77133513466,176,mochinho
87525238115,553,heroi
96692910266,302,ladrao
28542838270,9532,lenhador
33378445862,652,mocinha
20683299034,11081,banqueiro
85291113320,616,heroi
81783204230,10867,mochinho
48554361914,2114,mocinha
82542098210,11081,lenhador
93065321287,9016,lenhador
22978027742,10625,mochinho
80551818685,1433,assassino
39777189124,161,heroi
78430181188,120,mochinho
34034926151,167,ladrao
53268128718,9806,assassino
86102414453,2675,assassino
40314425472,1647,banqueiro
28912357785,10867,mochinho
19727455937,2675,figurante
37234261559,2048,mochinho
18373349067,1809,heroi
30067495421,693,ladrao
74925723042,10590,ladrao
95639879293,786,lenhador
98925125809,1647,mocinha
97115238789,2675,assassino
98352045089,553,ladrao
62632510899,425,figurante
40441575406,9741,ladrao
85553654282,14128,mocinha
64564027081,869,mochinho
35340626858,19457,ladrao
48915480120,65,heroi
57261853147,9373,mocinha
77252587266,9833,ladrao
65164748988,22,banqueiro
49236259988,1538,figurante
22132937806,768,ladrao
62712889748,2059,assassino
81402669006,652,banqueiro
88188317728,77,figurante
38014147879,24,mochinho
87173255183,1647,banqueiro
13412481372,9373,lenhador
26777764770,129,ladrao
11358428543,14462,heroi
43634213070,818,lenhador
94005283408,6466,assassino
32524790490,869,ladrao
69093872515,167,lenhador
79349478918,14128,mochinho
11089055436,4247,ladrao
23969959027,2575,mocinha
12034410116,9373,lenhador
62069223393,1824,mocinha
23667877266,2048,heroi
55813094389,9532,banqueiro
79359873250,322,lenhador
36773022127,955,figurante
37643219790,10867,banqueiro
17239458468,671,assassino
75490425809,786,banqueiro
26649322207,2048,mochinho
23787353665,12211,heroi
19359777077,670,assassino
66990015353,1900,ladrao
40379413993,9532,mochinho
43196617590,22,figurante
57554341999,634,ladrao
53586273970,322,figurante
47702623724,869,lenhador
21744620202,1921,mochinho
20547637995,120,lenhador
34707472582,1809,mochinho
97083229395,672,assassino
30804376820,786,mocinha
28770894055,129,figurante
79570502001,122,lenhador
48211158893,22,assassino
62466255329,557,heroi
68857097032,161,mocinha
66607715722,24,lenhador
45834042386,13654,mocinha
25153031487,310,mochinho
12226137522,1433,mochinho
65802634251,8920,heroi
55643032236,1809,figurante
30735496285,2575,mocinha
60883011759,22,figurante
95604973468,13654,heroi
94212844550,10647,heroi
76773371179,24,banqueiro
48057587684,19457,banqueiro
76481970522,9532,banqueiro
98893847365,10992,lenhador
66921002438,2067,ladrao
78853478219,10567,mocinha
98278375804,634,assassino
99409596815,672,heroi
24845170423,11544,figurante
24500165999,17774,assassino
84171339429,1999,ladrao
52305991940,672,ladrao
19060514894,9806,figurante
50757493324,10567,heroi
62232354276,9833,heroi
13635024737,10992,assassino
94860164998,12658,mochinho
11465019080,1574,figurante
63822535091,634,mochinho
71467144561,310,heroi
34275720813,10647,ladrao
27707014534,22,ladrao
66237102851,6466,assassino
28951392146,9833,assassino
86975512175,12211,lenhador
49122089843,310,figurante
28722792792,1574,ladrao
12670757630,768,mochinho
27489522227,1809,lenhador
43702419156,12211,heroi
59870604722,1809,banqueiro
46832939317,2059,ladrao
99596318350,167,mocinha
56269519265,1809,lenhador
62603747808,77,assassino
57704343295,869,lenhador
